"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042592","homeostatic process","10/71","227/4568",0.0024028890060156,0.0318822346164021,0.0290567579418061,"SIT1/FTR1/ARN1/ARN2/FET3/FET4/ATX1/ENB1/FIT2/FRE5",10
"GO:0007266","Rho protein signal transduction","3/71","18/4568",0.00248380705873275,0.0321712152369195,0.0293201284376724,"GIC1/GIC2/WSC2",3
"GO:0005975","carbohydrate metabolic process","9/71","192/4568",0.00263881440424115,0.0333840706024927,0.0304254977820705,"SIM1/UTH1/EXG2/SCW11/SCW4/CTS1/SCW10/GAS1/SUN4",9
"GO:0034220","ion transmembrane transport","9/71","194/4568",0.00283139618349881,0.0350063528141671,0.0319040096274627,"SIT1/FTR1/ARN1/ARN2/ZRT1/FET3/RSN1/FET4/ENB1",9
"GO:0008360","regulation of cell shape","3/71","21/4568",0.00391545592744844,0.0473335116562655,0.0431387074111863,"GIC1/GIC2/RAX2",3
"GO:0030003","cellular cation homeostasis","7/71","132/4568",0.00409262666384504,0.0483997588072109,0.0441104612968196,"SIT1/ARN1/ARN2/FET3/ATX1/ENB1/FRE5",7
"GO:0022604","regulation of cell morphogenesis","3/71","22/4568",0.0044835824992711,0.0518950825447548,0.0472960214368799,"GIC1/GIC2/RAX2",3
"GO:0050793","regulation of developmental process","4/71","47/4568",0.00577620320901974,0.0654636363688904,0.0596620989352697,"GIC1/GIC2/RAX2/SPO77",4
"GO:0006873","cellular ion homeostasis","7/71","145/4568",0.00683308699354264,0.0758612107038203,0.06913821641157,"SIT1/ARN1/ARN2/FET3/ATX1/ENB1/FRE5",7
"GO:0022603","regulation of anatomical structure morphogenesis","3/71","27/4568",0.00805647735966661,0.0867835118835402,0.0790925582375144,"GIC1/GIC2/RAX2",3
"GO:0055085","transmembrane transport","12/71","357/4568",0.00813595423908189,0.0867835118835402,0.0790925582375144,"SIT1/FTR1/VMR1/ARN1/ARN2/ITR1/ZRT1/FET3/RSN1/FET4/BIO5/ENB1",12
NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0016798","hydrolase activity, acting on glycosyl bonds","11/69","47/4540",4.96310633954272e-11,4.81421314935644e-09,4.17945797014124e-09,"DSE2/SIM1/UTH1/EXG2/SCW11/SCW4/CTS1/SCW10/SUN4/EGT2/DSE4",11
"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","9/69","37/4540",2.24886025044e-09,1.0906972214634e-07,9.46888526501051e-08,"DSE2/EXG2/SCW11/SCW4/CTS1/SCW10/SUN4/EGT2/DSE4",9
"GO:0015926","glucosidase activity","7/69","24/4540",3.87564683093748e-08,1.25312580866978e-06,1.08790086482456e-06,"DSE2/EXG2/SCW11/SCW4/SCW10/SUN4/DSE4",7
"GO:0008422","beta-glucosidase activity","5/69","10/4540",1.66451406753601e-07,4.03644661377483e-06,3.50424014218108e-06,"EXG2/SCW11/SCW4/SCW10/DSE4",5
"GO:0046915","transition metal ion transmembrane transporter activity","4/69","28/4540",0.000759986878030807,0.0147437454337977,0.0127997789984136,"FTR1/ZRT1/FET3/FET4",4
"GO:0022857","transmembrane transporter activity","12/69","318/4540",0.00264642470380552,0.0379008363991604,0.032903601865793,"SIT1/FTR1/VMR1/ARN1/ARN2/ITR1/ZRT1/FET3/RSN1/FET4/BIO5/ENB1",12
"GO:0005507","copper ion binding","3/69","19/4540",0.00273511190509405,0.0379008363991604,0.032903601865793,"MF(ALPHA)2/FET3/MF(ALPHA)1",3
"GO:0005215","transporter activity","12/69","355/4540",0.00647724175995197,0.0785365563394177,0.0681814922100208,"SIT1/FTR1/VMR1/ARN1/ARN2/ITR1/ZRT1/FET3/RSN1/FET4/BIO5/ENB1",12
"GO:0046873","metal ion transmembrane transporter activity","4/69","52/4540",0.00764442406883404,0.0823899038529891,0.0715267749130671,"FTR1/ZRT1/FET3/FET4",4
"GO:0004888","transmembrane signaling receptor activity","2/69","10/4540",0.00946931970921099,0.0918524011793466,0.0797416396565136,"STE3/WSC2",2
NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0005576","extracellular region","24/71","83/4575",1.25447966536293e-25,1.17921088544115e-23,9.1114838852676e-24,"ECM33/TOS1/DSE2/SIM1/PRY2/UTH1/CWP2/EXG2/SCW11/MF(ALPHA)2/SCW4/PRY3/CIS3/SAG1/AFB1/CCW12/CTS1/SCW10/GAS1/SUN4/EGT2/DSE4/FIT2/MF(ALPHA)1",24
"GO:0009277","fungal-type cell wall","23/71","102/4575",8.67916167110882e-22,4.07920598542115e-20,3.15190608056057e-20,"ECM33/PHO3/TOS1/DSE2/SIM1/UTH1/CWP2/EXG2/SCW11/SCW4/PRY3/CIS3/SAG1/AFB1/RAX2/CCW12/CTS1/SCW10/GAS1/SUN4/EGT2/DSE4/FIT2",23
"GO:0005618","cell wall","23/71","107/4575",2.83841000003487e-21,6.67026350008193e-20,5.15395500006331e-20,"ECM33/PHO3/TOS1/DSE2/SIM1/UTH1/CWP2/EXG2/SCW11/SCW4/PRY3/CIS3/SAG1/AFB1/RAX2/CCW12/CTS1/SCW10/GAS1/SUN4/EGT2/DSE4/FIT2",23
"GO:0030312","external encapsulating structure","23/71","107/4575",2.83841000003487e-21,6.67026350008193e-20,5.15395500006331e-20,"ECM33/PHO3/TOS1/DSE2/SIM1/UTH1/CWP2/EXG2/SCW11/SCW4/PRY3/CIS3/SAG1/AFB1/RAX2/CCW12/CTS1/SCW10/GAS1/SUN4/EGT2/DSE4/FIT2",23
"GO:0009986","cell surface","8/71","15/4575",1.32737528265692e-11,2.49546553139501e-10,1.92818725270163e-10,"SIM1/UTH1/EXG2/SCW11/SCW4/SCW10/SUN4/DSE4",8
"GO:0031225","anchored component of membrane","11/71","45/4575",3.78039573236237e-11,5.92261998070105e-10,4.57626851812287e-10,"ECM33/DSE2/CWP2/EXG2/PRY3/SAG1/AFB1/CCW12/GAS1/EGT2/FIT2",11
"GO:0000322","storage vacuole","22/71","359/4575",8.92256345346601e-09,9.81669118051581e-08,7.58512532425074e-08,"TOS1/SIT1/VMR1/ARN1/ARN2/DSE2/PRY2/ITR1/MF(ALPHA)2/SCW4/CIS3/SAG1/CCW12/CTS1/FET3/RSN1/FET4/WSC2/EGT2/CSI2/ENB1/FIT2",22
"GO:0000324","fungal-type vacuole","22/71","359/4575",8.92256345346601e-09,9.81669118051581e-08,7.58512532425074e-08,"TOS1/SIT1/VMR1/ARN1/ARN2/DSE2/PRY2/ITR1/MF(ALPHA)2/SCW4/CIS3/SAG1/CCW12/CTS1/FET3/RSN1/FET4/WSC2/EGT2/CSI2/ENB1/FIT2",22
"GO:0000323","lytic vacuole","22/71","360/4575",9.39895964091939e-09,9.81669118051581e-08,7.58512532425074e-08,"TOS1/SIT1/VMR1/ARN1/ARN2/DSE2/PRY2/ITR1/MF(ALPHA)2/SCW4/CIS3/SAG1/CCW12/CTS1/FET3/RSN1/FET4/WSC2/EGT2/CSI2/ENB1/FIT2",22
"GO:0005773","vacuole","22/71","405/4575",8.20071447826574e-08,7.7086716095698e-07,5.95630841052986e-07,"TOS1/SIT1/VMR1/ARN1/ARN2/DSE2/PRY2/ITR1/MF(ALPHA)2/SCW4/CIS3/SAG1/CCW12/CTS1/FET3/RSN1/FET4/WSC2/EGT2/CSI2/ENB1/FIT2",22
"GO:0005933","cellular bud","16/71","243/4575",5.67590845590464e-07,4.85032177140942e-06,3.74772902830067e-06,"AMN1/DSE1/GIC1/SKG6/PCL2/GIC2/BUD9/CIS3/RAX2/CCW12/CTS1/WSC2/EGT2/DSE4/CSI2/ENB1",16
"GO:0005886","plasma membrane","21/71","442/4575",1.6957365810285e-06,1.32832698847233e-05,1.02636687799094e-05,"ECM33/SIT1/FTR1/ARN1/ARN2/FAA3/STE3/EXG2/GIC2/ITR1/ZRT1/BUD9/CIS3/RAX2/FET3/RSN1/GAS1/FET4/WSC2/ENB1/FRE5",21
"GO:0005887","integral component of plasma membrane","7/71","51/4575",1.08010204508948e-05,7.80996863372393e-05,6.03457822762543e-05,"SIT1/ARN1/ARN2/STE3/ZRT1/FET4/ENB1",7
"GO:0031226","intrinsic component of plasma membrane","7/71","57/4575",2.29070800412889e-05,0.000153804680277225,0.000118841242319469,"SIT1/ARN1/ARN2/STE3/ZRT1/FET4/ENB1",7
"GO:0030427","site of polarized growth","13/71","265/4575",0.000172573352943774,0.00108145967844765,0.000835618340569854,"DSE1/GIC1/SKG6/PCL2/GIC2/BUD9/CIS3/RAX2/CCW12/CTS1/WSC2/DSE4/CSI2",13
"GO:0030428","cell septum","3/71","11/4575",0.000540638748099393,0.00317625264508393,0.00245421536966172,"GAS1/EGT2/DSE4",3
"GO:0005935","cellular bud neck","10/71","194/4575",0.000718143822920518,0.00397091290320757,0.00306823057470686,"DSE1/GIC1/SKG6/PCL2/GIC2/BUD9/RAX2/CTS1/DSE4/CSI2",10
"GO:0005934","cellular bud tip","7/71","100/4575",0.00081678219899473,0.00426541815030581,0.00329578782050505,"GIC1/SKG6/PCL2/GIC2/CIS3/RAX2/CCW12",7
"GO:0005621","cellular bud scar","2/71","10/4575",0.0098603793779855,0.0487829295542441,0.0376934170127978,"RAX2/GAS1",2
"GO:1902495","transmembrane transporter complex","2/71","14/4575",0.0191578959111368,0.090042110782343,0.06957341146676,"FTR1/FET3",2
"GO:0000131","incipient cellular bud site","4/71","68/4575",0.0205737382315984,0.0920919711319168,0.0711572901243254,"GIC1/SKG6/PCL2/GIC2",4
